--------- beginning of main
--------- beginning of system
---------------------------- PROCESS STARTED (3122) for package com.example.financialapp ----------------------------
2025-07-08 16:48:55.320  3122-3122  nativeloader            com.example.financialapp             D  Configuring clns-9 for other apk /data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/base.apk. target_sdk_version=35, uses_libraries=, library_path=/data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.example.financialapp
2025-07-08 16:49:02.338  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:311958f6: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT fromUser false
2025-07-08 16:49:02.338  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:311958f6: onFailed at PHASE_CLIENT_VIEW_SERVED
2025-07-08 16:49:02.427  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=0.0, 净收入=0.0
2025-07-08 16:49:02.431  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.439  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.447  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.450  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.451  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.453  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.453  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.454  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.454  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.457  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.461  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.461  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.472  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:49:02.482  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:49:02.562  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=0.0, 净收入=0.0
2025-07-08 16:49:03.052  1530-1761  .apps.wellbeing         com.google.android.apps.wellbeing    E  Failed to open APK '/data/app/~~j6-FbWjifCyVj7Es46wf-A==/com.example.financialapp-tj_QbFT9d7PeWBvdSTfBbQ==/base.apk': I/O error
2025-07-08 16:49:03.078  1530-1761  .apps.wellbeing         com.google.android.apps.wellbeing    E  Failed to open APK '/data/app/~~j6-FbWjifCyVj7Es46wf-A==/com.example.financialapp-tj_QbFT9d7PeWBvdSTfBbQ==/base.apk': I/O error
2025-07-08 16:49:03.078  1530-1761  ResourcesManager        com.google.android.apps.wellbeing    E  failed to add asset path '/data/app/~~j6-FbWjifCyVj7Es46wf-A==/com.example.financialapp-tj_QbFT9d7PeWBvdSTfBbQ==/base.apk'
                                                                                                    java.io.IOException: Failed to load asset path /data/app/~~j6-FbWjifCyVj7Es46wf-A==/com.example.financialapp-tj_QbFT9d7PeWBvdSTfBbQ==/base.apk
                                                                                                    	at android.content.res.ApkAssets.nativeLoad(Native Method)
                                                                                                    	at android.content.res.ApkAssets.<init>(ApkAssets.java:322)
                                                                                                    	at android.content.res.ApkAssets.loadFromPath(ApkAssets.java:171)
                                                                                                    	at android.app.ResourcesManager.loadApkAssets(ResourcesManager.java:618)
                                                                                                    	at android.app.ResourcesManager$ApkAssetsSupplier.load(ResourcesManager.java:287)
                                                                                                    	at android.app.ResourcesManager.createAssetManager(ResourcesManager.java:714)
